birth_date,practice_description,team,team_abbr,oddsjam_id,age,injury_notes,search_rank,search_full_name,swish_id,active,practice_participation,espn_id,competitions,fantasy_data_id,number,birth_country,status,years_exp,high_school,hashtag,first_name,yahoo_id,fantasy_positions,gsis_id,stats_id,rotowire_id,team_changed_at,injury_body_part,college,search_last_name,depth_chart_order,weight,birth_city,news_updated,full_name,depth_chart_position,rotoworld_id,search_first_name,sport,position,player_id,pandascore_id,birth_state,height,opta_id,sportradar_id,last_name,injury_start_date,injury_status,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
1992-06-27,,CLE,,FFB91225554D,33.0,,467.0,jordanhicks,555846.0,True,,2514270.0,[],16845.0,58.0,,Active,10.0,Lakota West (OH),#jordanhicks-NFL-CLE-58,Jordan,28472.0,['LB'],00-0032129,,10452.0,,,Texas,hicks,1.0,235,,1749081630852.0,Jordan Hicks,LOLB,10489.0,jordan,nfl,LB,2389,,,73,,4f090881-03fc-4a34-b02f-fd1df1e411de,Hicks,,,1113708838957117440,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-08,,LAC,,A69B77EC9DC9C5E3,23.0,,329.0,raheimsanders,,True,,,[],,35.0,,Active,0.0,Rockledge (FL),#raheimsanders-NFL-LAC-35,Raheim,,['RB'],,,18526.0,,,South Carolina,sanders,5.0,230,,1745777134950.0,Raheim Sanders,RB,,raheim,nfl,RB,12472,,,72,,09b7c5d0-23ca-11f0-97f8-1902f784caec,Sanders,,,1222394813849010176,0,,,a67caa52-9473-4373-873a-7ac326a7be2f,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-12,,,,,24.0,,9999999.0,joshhokit,944394.0,True,,4049391.0,[],22400.0,0.0,,Active,2.0,Clovis (CA),#joshhokit-NFL-FA-0,Josh,33200.0,['RB'],,,14988.0,,,Fresno State,hokit,,225,,1661282731229.0,Josh Hokit,,,josh,nfl,FB,7420,,,73,,7a52585c-03ce-4b03-91cc-742399b8399a,Hokit,,,1116853386063380480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-17,,,,02ABE172D655,32.0,,9999999.0,billyturner,559877.0,True,,16759.0,[],16029.0,54.0,,Active,10.0,Mounds View (MN),#billyturner-NFL-FA-54,Billy,27595.0,"['OG', 'OL']",00-0031433,,9696.0,,,North Dakota State,turner,,313,,1700853937837.0,Billy Turner,,9564.0,billy,nfl,OL,1832,,,77,,7788ca8f-88c8-447f-9110-3cfd3ca5efd8,Turner,,,1116852762789806080,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-20,,,,,28.0,,9999999.0,tobaispalmer,,False,,16447.0,[],15447.0,8.0,,Inactive,1.0,,#tobaispalmer-NFL-FA-8,Tobais,26972.0,['WR'],,,9026.0,,,North Carolina State,palmer,,178,,,Tobais Palmer,,,tobais,nfl,WR,1665,,,"5'11""",,a9583b7a-4de8-42e9-8ad1-6c97f8475095,Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,bradchildress,,False,,,[],17881.0,0.0,,Inactive,0.0,,#bradchildress-NFL-FA-0,Brad,,,,,,,,,childress,,,,,Brad Childress,,11244.0,brad,nfl,,3127,,,,,,Childress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-09,,MIA,,F8BEFF30CF73AC88,23.0,,9999999.0,ajhenning,,True,,,[],,88.0,,Active,0.0,Lincoln-Way East (IL),#ajhenning-NFL-MIA-88,AJ,,['WR'],,,18447.0,,,Northwestern,henning,,192,,1745928031741.0,AJ Henning,RWR,,aj,nfl,WR,12865,,,70,,a52b06e0-2441-11f0-a9f9-9516d6719f8f,Henning,,,1222606266476539904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-06,,,,,31.0,,9999999.0,jeffadams,,False,,15368.0,[],15822.0,63.0,,Inactive,8.0,Lyons Township (IL),#jeffadams-NFL-FA-63,Jeff,26058.0,"['OL', 'RB']",,,9959.0,,,Columbia,adams,,305,,,Jeff Adams,,,jeff,nfl,T,1769,,,"6'7""",,9c304340-08d1-4491-98ef-d0eb359a6371,Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-05,,,,,27.0,,9999999.0,tyrinholloway,,True,,3046663.0,[],20620.0,0.0,,Active,4.0,Atascocita (TX),#tyrinholloway-NFL-FA-0,Tyrin,31713.0,['DB'],,,13311.0,,,Western Illinois,holloway,,200,,,Tyrin Holloway,,,tyrin,nfl,CB,5707,,,72,,5b652a55-0431-41e8-838c-db903463abee,Holloway,,,1116853148724494336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-29,,,,,25.0,,9999999.0,liamryan,910636.0,True,,,[],,66.0,,Active,1.0,Damien (CA),#liamryan-NFL-FA-66,Liam,,,,,16622.0,,,Washington State,ryan,,305,,1690847750751.0,Liam Ryan,,,liam,nfl,T,8897,,,77,,7dfbcb00-d556-11ec-addb-6dd6dcd40f21,Ryan,,,1116853546319347712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NYJ,,3E846DFCD6829775,,,9999999.0,michaelfletcher,,True,,,[],,77.0,,Active,0.0,Carman-Ainsworth (MI),#michaelfletcher-NFL-NYJ-77,Michael,,['DL'],,,19189.0,,,Appalachian State,fletcher,5.0,275,,,Michael Fletcher,LDE,,michael,nfl,DE,13218,,,78,,b96ba3c0-327f-11f0-afe9-4f1211e8b65c,Fletcher,,,1229174555822530560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-24,,PHI,,0EF333510FD6,27.0,,9999999.0,bradenmann,910639.0,True,,4035239.0,[],22094.0,10.0,,Active,5.0,Cy-Fair (TX),#bradenmann-NFL-PHI-10,Braden,32861.0,['P'],,,14654.0,,,Texas A&M,mann,,198,,1681506026842.0,Braden Mann,P,,braden,nfl,P,6950,,,71,,85eaaf9f-59cf-4150-943c-c1abdaa78eb1,Mann,,,1113708716806402048,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-28,,,,,27.0,,9999999.0,elijahnkansah,746624.0,True,,3059936.0,[],20378.0,65.0,,Inactive,4.0,Mason (OH),#elijahnkansah-NFL-FA-65,Elijah,31618.0,"['OL', 'OT']",00-0034664,,13300.0,,Undisclosed,Toledo,nkansah,,328,,1665241551976.0,Elijah Nkansah,,,elijah,nfl,OL,5667,,,73,,d7afa203-07a1-406d-bb1d-eb81f331955b,Nkansah,,Questionable,1116853141208301568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-25,,,,1E4190E03C79,26.0,,9999999.0,terrelllewis,932727.0,True,,4040968.0,[],21903.0,46.0,,Active,4.0,St. John's (DC),#terrelllewis-NFL-FA-46,Terrell,32754.0,"['DL', 'LB']",,,14390.0,,,Alabama,lewis,,262,,1694555423978.0,Terrell Lewis,,,terrell,nfl,LB,6837,,,77,,a0ebc174-02ad-4bf4-8c0f-517d04a29a95,Lewis,,,1113708717582348288,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-30,,CAR,,043907CFE56D,23.0,,216.0,jalencoker,1218753.0,True,,,[],,18.0,,Active,1.0,Potomac Falls (VA),#jalencoker-NFL-CAR-18,Jalen,,['WR'],,,17976.0,,,Holy Cross,coker,4.0,213,,1749747053592.0,Jalen Coker,RWR,,jalen,nfl,WR,11646,,,75,,67977ab0-070b-11ef-978d-05d80704d329,Coker,,,1113708883592900609,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-13,,,,23941E688855,25.0,,9999999.0,daviyonnixon,1109667.0,True,,,[],,90.0,,Active,3.0,Indian Trail (WI),#daviyonnixon-NFL-FA-90,Daviyon,,['DL'],,,15320.0,,,Iowa,nixon,,305,,1718316645067.0,Daviyon Nixon,,,daviyon,nfl,DT,7832,,,75,,a938a2b4-753b-47bc-ab25-61842c78571e,Nixon,,,1116853421572358144,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-09,,,,,29.0,,9999999.0,chrisbriggs,,True,,2575435.0,[],18843.0,5.0,,Inactive,5.0,Franklinton (LA),#chrisbriggs-NFL-FA-5,Chris,30102.0,['TE'],,602781.0,12285.0,,,Southeastern Louisiana,briggs,,230,,,Chris Briggs,,,chris,nfl,TE,4004,,,77,,03bcace6-8cf0-43cd-b6b0-21f9ec17e4a9,Briggs,,,1116852919069573120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-25,,,,,30.0,,9999999.0,michaelbowie,,False,,15975.0,[],15253.0,61.0,,Inactive,9.0,Page (OK),#michaelbowie-NFL-FA-61,Michael,26865.0,['OL'],,,9124.0,,,"Northeastern State, Okla.",bowie,,320,,,Michael Bowie,,,michael,nfl,OT,1594,,,77,,dfd8f952-5326-4f54-8914-c588c0cdacfb,Bowie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-13,,,,0B09A9A74586,23.0,,9999999.0,irelandbrown,1177048.0,True,,,[],,,,Active,1.0, Pope John XXIII (NY),#irelandbrown-NFL-FA,Ireland,,['OL'],,,,,,Rutgers,brown,,300,,,Ireland Brown,,,ireland,nfl,OL,12416,,,75,,21cef810-11f0-11ef-b4e9-1fa2e46ebaf8,Brown,,,1113708735814987776,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-20,,,,,27.0,,9999999.0,aaronripkowski,,False,,2577467.0,[],16966.0,22.0,,Inactive,5.0,Dayton (TX),#aaronripkowski-NFL-FA-22,Aaron,28594.0,['RB'],00-0031612,605277.0,10205.0,,,Oklahoma,ripkowski,,246,,1556984439751.0,Aaron Ripkowski,,,aaron,nfl,FB,2507,,,"6'1""",,b936b29c-59ab-42ba-996a-00131b4b8580,Ripkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-26,,,,47EFBA94A633,23.0,,9999999.0,isaacdarkangelo,1229479.0,True,,,[],,53.0,,Active,1.0,Detroit Catholic Central (MI),#isaacdarkangelo-NFL-FA-53,Isaac,,['LB'],,,17261.0,,,Illinois,darkangelo,,230,,,Isaac Darkangelo,,,isaac,nfl,LB,11064,,,73,,c6b578a0-e6ee-11ed-abca-c7a3a205e21d,Darkangelo,,,1116852648138506240,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,mikeshula,,False,,,[],17846.0,0.0,,Inactive,0.0,,#mikeshula-NFL-FA-0,Mike,,,,,,,,,shula,,,,,Mike Shula,,9482.0,mike,nfl,,3096,,,,,,Shula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-02,,,,,26.0,,9999999.0,rjmcintosh,871710.0,True,,3917872.0,[],19946.0,90.0,,Active,5.0,Cardinal Gibbons (FL),#rjmcintosh-NFL-FA-90,R.J.,31109.0,['DL'],00-0034848,871710.0,12589.0,,,Miami (FL),mcintosh,,293,,1644352249057.0,R.J. McIntosh,,,rj,nfl,DT,5311,,,76,,2a5cf817-b88d-4dc0-a8e2-bd6212aeb4e2,McIntosh,,,1116853085533110272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,richardjibunor,,True,,,[],,,,Active,1.0,Athens Christian (GA),#richardjibunor-NFL-FA,Richard,,['LB'],,,,,,Troy,jibunor,,230,,,Richard Jibunor,,,richard,nfl,LB,12336,,,75,,84edfd90-0c93-11ef-8b47-67660eeeac74,Jibunor,,,1113708723412430848,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,davegettleman,,False,,,[],19681.0,0.0,,Inactive,0.0,,#davegettleman-NFL-FA-0,Dave,,,,,,,,,gettleman,,,,,Dave Gettleman,,9515.0,dave,nfl,,4762,,,,,,Gettleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DET,,F5389ED4956E9663,,,9999999.0,masonmiller,,True,,,[],,63.0,,Active,0.0,Ada-Borup (MN),#masonmiller-NFL-DET-63,Mason,,['OL'],,,,,,North Dakota State,miller,,310,,,Mason Miller,OL,,mason,nfl,OL,12936,,,79,,7d380ef0-2507-11f0-954c-2da53c594974,Miller,,,1222968599098949632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-29,,,,,27.0,,9999999.0,bengardner,,False,,16839.0,[],16363.0,49.0,,Inactive,2.0,,#bengardner-NFL-FA-49,Ben,27759.0,['DL'],,,9417.0,,,Stanford,gardner,,275,,,Ben Gardner,,,ben,nfl,DE,2061,,,"6'4""",,e5002def-032c-4191-9b74-225f1ccd30bf,Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-19,,,,,29.0,,9999999.0,charlessims,,False,,16749.0,[],16609.0,34.0,,Injured Reserve,6.0,Westbury (TX),#charlessims-NFL-FA-34,Charles,27597.0,['RB'],00-0031390,507746.0,9519.0,,,West Virginia,sims,,211,,1542137427757.0,Charles Sims,,9425.0,charles,nfl,RB,2223,,,"6'0""",,4cb511e9-4d43-413e-998c-2778cc7786fe,Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-04,,NE,,FD2869FB02F2,29.0,,553.0,kendrickbourne,754412.0,True,,3045523.0,[],19318.0,84.0,,Active,8.0,Milwaukie Arts Academy (WI),#kendrickbourne-NFL-NE-84,Kendrick,30551.0,['WR'],00-0033307,754412.0,11847.0,,,Eastern Washington,bourne,6.0,205,,1740244228068.0,Kendrick Bourne,LWR,12677.0,kendrick,nfl,WR,4454,,,73,,5aba3610-ab55-4922-ac46-806ded5eb8bf,Bourne,,,1113708791838306304,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-30,,,,,30.0,,9999999.0,bjoernwerner,,False,,15815.0,[],15009.0,45.0,,Inactive,7.0,Salisbury (CT),#bjoernwerner-NFL-FA-45,Bjoern,26647.0,['LB'],,,8653.0,,,Florida State,werner,,255,,,Bjoern Werner,,,bjoern,nfl,LB,1440,,,"6'3""",,77799fc2-b3dd-48e8-b3cf-7f361026c23b,Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-02,,,,,22.0,,9999999.0,masefuna,,True,,,[],,,,Active,1.0,Mater Dei (CA),#masefuna-NFL-FA,Mase,,['LB'],,,,,,Oregon,funa,,270,,,Mase Funa,,,mase,nfl,LB,12318,,,75,,2205d510-0c96-11ef-86f3-8ba16b8533a8,Funa,,,1113708674284548096,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-08-12,,,,,37.0,,9999999.0,delaniewalker,,True,,9761.0,[],7175.0,82.0,,Active,16.0,Pomona (CA),#delaniewalker-NFL-FA-82,Delanie,7924.0,['TE'],00-0024389,218943.0,4888.0,,,Central Missouri,walker,,248,,1666112442960.0,Delanie Walker,,3976.0,delanie,nfl,TE,284,,,74,,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,Walker,,,1116852823665934336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-05,,,,,23.0,,9999999.0,carsongreen,1060856.0,True,,,[],,66.0,,Active,1.0,Southlake Carroll (TX),#carsongreen-NFL-FA-66,Carson,,['OL'],,,,,,Texas A&M,green,,320,,,Carson Green,,,carson,nfl,OL,8015,,,78,,aade4e57-ef71-473c-bf8e-18be90164351,Green,,,1116853451289001984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-15,,,,,30.0,,9999999.0,ryanspadola,,False,,16230.0,[],15285.0,18.0,,Inactive,9.0,Freehold Township (NJ),#ryanspadola-NFL-FA-18,Ryan,26995.0,['WR'],,502705.0,8935.0,,,Lehigh,spadola,,200,,,Ryan Spadola,,,ryan,nfl,WR,1610,,,75,,40652b42-2017-47ac-a6c3-336715bda1b7,Spadola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-16,,,,,29.0,,9999999.0,nickeaston,,True,,2507667.0,[],17457.0,62.0,,Active,7.0,Hibriten (NC),#nickeaston-NFL-FA-62,Nick,28950.0,['OL'],00-0031765,,10648.0,,,Harvard,easton,,303,,1613168723754.0,Nick Easton,,10856.0,nick,nfl,G,2966,,,75,,6e150bf7-49da-4d65-9b8e-e39dc074c539,Easton,,,1116852826614530048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-04,,,,7E1AD43DCAC4,26.0,,9999999.0,shakelbrown,1214822.0,True,,,[],,94.0,,Active,2.0,Lincoln (FL),#shakelbrown-NFL-FA-94,Shakel,,['DL'],,,16755.0,,,Troy,brown,,295,,1727821840674.0,Shakel Brown,,,shakel,nfl,DT,11095,,,75,,40a769e0-e765-11ed-8199-d58dac5a4f8e,Brown,,,1113708875250429952,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-08,,NYJ,,00272A26D033CD8C,21.0,,173.0,masontaylor,,True,,,[],,85.0,,Active,0.0,St. Thomas Aquinas (FL),#masontaylor-NFL-NYJ-85,Mason,,['TE'],,,18535.0,,,LSU,taylor,1.0,251,,1749049229162.0,Mason Taylor,TE,,mason,nfl,TE,12498,,,77,,07d2be51-73c2-4f26-81d5-bc6e9b88bff2,Taylor,,,1221670001908404224,0,,,c35e2100-8e95-11ec-8d02-85ead82574a9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-24,,,,,28.0,,9999999.0,adamshaheen,1049770.0,True,,4198676.0,[],18931.0,80.0,,Inactive,6.0,Big Walnut (OH),#adamshaheen-NFL-FA-80,Adam,30158.0,['TE'],00-0033896,1049770.0,11898.0,,,Ashland,shaheen,,248,,1698723019253.0,Adam Shaheen,,12283.0,adam,nfl,TE,4085,,,79,,87171077-4c1c-4b67-b159-2cc6242988e0,Shaheen,,,1116852923742027776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-02-05,,NYG,,5BE524D2DCC75E68,23.0,,101.0,camskattebo,,True,,,[],,44.0,,Active,0.0,Rio Linda (CA),#camskattebo-NFL-NYG-44,Cam,,['RB'],,,18514.0,,,Arizona State,skattebo,2.0,215,,1750358740481.0,Cam Skattebo,RB,,cam,nfl,RB,12481,,,71,,e1f0c72d-f4d0-4c24-93a4-8a12b9a2efd2,Skattebo,,,1221926664527687680,0,,,9c5acd8c-414c-4cfa-8edd-a0e6553bea8c,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-09,,,,,27.0,,9999999.0,jordanwilliamslambert,,True,,2972065.0,[],18408.0,0.0,,Active,6.0,North Central (IN),#jordanwilliamslambert-NFL-FA-0,Jordan,29865.0,['WR'], 00-0032876,652431.0,11511.0,,,Ball State,williamslambert,,224,,1587864347872.0,Jordan Williams-Lambert,,,jordan,nfl,WR,3621,,,74,,74bb4fa1-3ad4-4376-83d7-bb993da9149e,Williams-Lambert,,,1116852884567228416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,marvinlewis,,False,,,[],17866.0,0.0,,Inactive,0.0,,#marvinlewis-NFL-FA-0,Marvin,,,,,,,,,lewis,,,,1546286746110.0,Marvin Lewis,,8341.0,marvin,nfl,,3113,,,,,,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,qaadirsheppard,,False,,,[],21905.0,,,Inactive,0.0,,#qaadirsheppard-NFL-FA,Qaadir,,['LB'],,,,,,Ole Miss,sheppard,,252,,,Qaadir Sheppard,,,qaadir,nfl,LB,6953,,,"6'3""",,,Sheppard,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-23,,,,,27.0,,9999999.0,parkercothren,,True,,3057976.0,[],20345.0,61.0,,Active,4.0,Hazel Green,#parkercothren-NFL-FA-61,Parker,31527.0,['DL'],00-0034321,,12665.0,,,Penn State,cothren,,304,,,Parker Cothren,,,parker,nfl,DT,5589,,,76,,4ac2531e-8a86-4124-970d-0d6be201a4b4,Cothren,,,1116853127698448384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-19,,,,,27.0,,9999999.0,alexcarter,,False,,2978256.0,[],16841.0,36.0,,Inactive,7.0,Briar Woods (VA),#alexcarter-NFL-FA-36,Alex,28468.0,['DB'],00-0031563,690991.0,10417.0,,,Stanford,carter,,198,,1545936014851.0,Alex Carter,,,alex,nfl,CB,2385,,,72,,b381794c-a1e3-4659-9ae6-766d3d943909,Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-13,,PIT,,F4D708EDCAED,31.0,,9999999.0,danielekuale,749684.0,True,,3052059.0,[],20269.0,96.0,,Active,7.0,Nuuuli Poly Tech (ASM),#danielekuale-NFL-PIT-96,Daniel,31454.0,['DL'],00-0034251,,13142.0,,,Washington State,ekuale,2.0,300,,1742183757398.0,Daniel Ekuale,RDE,,daniel,nfl,DT,5532,,,75,,55998ec0-4d69-4d14-a2f4-cf72de36e998,Ekuale,,,1113708791414681601,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-03,,,,,26.0,,9999999.0,joshjackson,868032.0,True,,3144984.0,[],19856.0,26.0,,Active,5.0,Corinth Lake (TX),#joshjackson-NFL-FA-26,Josh,31015.0,['DB'],00-0034751,,12530.0,,,Iowa,jackson,,196,,1671222912096.0,Josh Jackson,,,josh,nfl,DB,5029,,,72,,fbf2dd5f-b324-424d-8cd3-335b0d695c6a,Jackson,,,1116853050103824384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-29,,NYJ,,A49C28A9E9B2,25.0,,9999999.0,jarrickbernardconverse,1106040.0,True,,,[],,29.0,,Active,2.0,Evangel Christian Academy (LA),#jarrickbernardconverse-NFL-NYJ-29,Jarrick,,['DB'],,,16854.0,,,LSU,bernardconverse,3.0,205,,1725578427034.0,Jarrick Bernard-Converse,RCB,,jarrick,nfl,CB,11001,,,73,,c506285e-abfb-4503-b981-20aaa0bf49a0,Bernard-Converse,,,1113708745755488256,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-11-12,,,,,26.0,,9999999.0,khaliquewashington,1166186.0,True,,,[],,0.0,,Active,0.0,Lebanon (PA),#khaliquewashington-NFL-FA-0,Khalique,,['OL'],,,,,,Southern Miss,washington,,339,,,Khalique Washington,,,khalique,nfl,OL,8912,,,77,,8b741860-e2a7-11ec-b4d4-f5576e5fda51,Washington,,,1116853549280526336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-17,,,,,28.0,,9999999.0,jasonspriggs,696109.0,True,,2979499.0,[],17980.0,76.0,,Active,6.0,Concord (IN),#jasonspriggs-NFL-FA-76,Jason,29282.0,"['OL', 'OT']",00-0032766,,11181.0,,,Indiana,spriggs,,301,,1642023005532.0,Jason Spriggs,,,jason,nfl,OL,3219,,,78,,01dd8219-f1df-4a6e-95b2-27317daca89f,Spriggs,,,1116852838912229376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-25,,,,,29.0,,9999999.0,mjmcfarland,,True,,2577567.0,[],18702.0,0.0,,Active,6.0,El Dorado (TX),#mjmcfarland-NFL-FA-0,M.J.,30007.0,['TE'],,590677.0,11535.0,,,Texas-El Paso,mcfarland,,249,,,M.J. McFarland,,,mj,nfl,TE,3880,,,76,,040aeba2-c0ea-4858-aaf8-75c0453686ce,McFarland,,,1116852913130438656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-29,,ARI,,6CA171E06A76,28.0,,397.0,joshsweat,867049.0,True,,3693166.0,[],19918.0,10.0,,Active,7.0,Oscar Smith (VA),#joshsweat-NFL-ARI-10,Josh,31101.0,['DL'],00-0034381,,12546.0,,,Florida State,sweat,1.0,265,,1741658438751.0,Josh Sweat,ROLB,13132.0,josh,nfl,DE,4999,,,77,,66a67b5d-500d-46e8-90c6-e2f127d38190,Sweat,,,1113708716030455808,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-01,,HOU,,A276263B392A,25.0,,618.0,xavierhutchinson,1213636.0,True,,,[],,19.0,,Active,2.0,Bartram Trail (FL),#xavierhutchinson-NFL-HOU-19,Xavier,,['WR'],,,16932.0,,,Iowa State,hutchinson,8.0,210,,1737250545508.0,Xavier Hutchinson,LWR,,xavier,nfl,WR,10218,,,75,,aed98af2-b228-4b74-a804-2d210bd11122,Hutchinson,,,1113708787660779521,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-02,,,,1F1F4D82106C,27.0,,9999999.0,philhoskins,1071832.0,True,,,[],,96.0,,Active,3.0,Whitmer (OH),#philhoskins-NFL-FA-96,Phil,,['DL'],,,15653.0,,,Kentucky,hoskins,,280,,1679681402422.0,Phil Hoskins,,,phil,nfl,DT,7772,,,77,,38acce95-f677-4045-bd2e-4580b772adb6,Hoskins,,,1113708844816560128,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-24,,,,,28.0,,9999999.0,andygallik,,False,,2512369.0,[],16968.0,69.0,,Injured Reserve,5.0,Brother Rice (IL),#andygallik-NFL-FA-69,Andy,28596.0,['OL'],,,10293.0,,,Boston College,gallik,,306,,,Andy Gallik,,,andy,nfl,C,2509,,,"6'2""",,1fd4e88c-cdf1-40c7-aed7-01782feb23b4,Gallik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-18,,,,,24.0,,,devontresdukes,947627.0,True,,,[],,84.0,,Active,1.0,Wharton (FL),#devontresdukes-NFL-FA-84,Devontres,,['WR'],,,15211.0,,,USF,dukes,,216,,1630083622027.0,Devontres Dukes,,,devontres,nfl,WR,8019,,,76,,26a0f841-902b-4ad7-86ec-43bb0bffae6f,Dukes,,,1116853451972673536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-07,,,,,33.0,,9999999.0,nickperry,,True,,2515955.0,[],17227.0,0.0,,Active,10.0,Prattville,#nickperry-NFL-FA-0,Nick,28955.0,['DB'],,,10624.0,,,Alabama,perry,,211,,,Nick Perry,,,nick,nfl,FS,2759,,,73,,b9b2bacf-4a40-4685-87a8-a16383ffe110,Perry,,,1202954210103001088,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-01-04,,,,,26.0,,9999999.0,willrichardson,832415.0,True,,3116739.0,[],19938.0,76.0,,Active,4.0,Hugh M. Cummings (NC),#willrichardson-NFL-FA-76,Will,31099.0,"['OL', 'OT']",00-0034380,,12635.0,,,North Carolina State,richardson,,306,,1695773438664.0,Will Richardson,,,will,nfl,OL,5313,,,78,,ca8b966f-3c0b-4219-a28d-0c020c365ff4,Richardson,,,1116853085952540672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
